96,1
134,1
98,1
130,1
93,1
132,1
133,1
134,1
135,1
77,1
135,1
0,1
54,1
0,1
3,1
4,1
62,1
14,1
7,1
8,1
64,1
25,1
11,1
12,1
15,1
16,1
15,1
16,1
121,1
62,1
19,1
51,1
109,1
61,1
51,1
65,1
32,1
26,1
27,1
8,1
49,1
30,1
5,1
32,1
33,1
34,1
35,1
21,1
15,1
3,1
31,1
31,1
41,1
5,1
3,1
44,1
52,1
71,1
63,1
8,1
29,1
50,1
145,1
145,1
54,1
54,1
55,1
56,1
58,1
59,1
3,1
121,1
62,1
30,1
3,1
64,1
3,1
65,1
68,1
69,1
64,1
71,1
129,1
73,1
73,1
100,1
101,1
14,1
73,1
104,1
105,1
106,1
107,1
70,1
73,1
110,1
111,1
37,1
19,1
106,1
115,1
115,1
40,1
115,1
119,1
105,1
29,1
124,1
9,1
129,1
16,1
52,1
17,1
13,1
51,1
66,1
149,1
34,1
17,1
17,1
139,1
154,1
24,1
1,1
37,1
121,1
121,1
19,1
4,1
7,1
25,1
9,1
45,1
11,1
12,1
13,1
35,1
18,1
16,1
5,1
64,1
19,1
61,1
21,1
22,1
22,1
24,1
18,1
26,1
27,1
18,1
121,1
30,1
39,1
25,1
33,1
14,1
145,1
36,1
37,1
118,1
43,1
40,1
118,1
42,1
118,1
44,1
45,1
46,1
18,1
45,1
52,1
121,1
51,1
4,1
124,1
54,1
55,1
56,1
57,1
103,1
59,1
60,1
61,1
121,1
52,1
3,1
65,1
66,1
24,1
70,1
3,1
70,1
51,1
108,1
73,1
99,1
100,1
101,1
110,1
103,1
104,1
99,1
106,1
107,1
40,1
109,1
110,1
18,1
112,1
110,1
114,1
58,1
115,1
117,1
19,1
119,1
120,1
121,1
126,1
123,1
3,1
101,1
57,1
19,1
138,1
137,1
138,1
151,1
63,1
141,1
142,1
143,1
14,1
145,1
17,1
17,1
151,1
40,1
72,1
39,1
52,1
52,1
5,1
6,1
66,1
8,1
9,1
45,1
73,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
61,1
21,1
66,1
8,1
66,1
25,1
39,1
45,1
8,1
63,1
30,1
0,1
10,1
33,1
3,1
5,1
38,1
37,1
5,1
42,1
59,1
40,1
42,1
108,1
63,1
67,1
32,1
47,1
28,1
59,1
14,1
121,1
4,1
141,1
46,1
55,1
23,1
57,1
58,1
66,1
60,1
61,1
62,1
62,1
62,1
138,1
66,1
67,1
68,1
139,1
70,1
3,1
109,1
55,1
99,1
8,1
101,1
109,1
103,1
119,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
115,1
115,1
55,1
119,1
120,1
121,1
123,1
122,1
62,1
126,1
6,1
129,1
138,1
137,1
138,1
139,1
17,1
66,1
124,1
143,1
35,1
35,1
149,1
150,1
151,1
0,1
9,1
43,1
17,1
3,1
5,1
6,1
7,1
8,1
10,1
10,1
11,1
12,1
13,1
14,1
37,1
35,1
140,1
102,1
19,1
66,1
61,1
59,1
62,1
28,1
39,1
27,1
8,1
29,1
9,1
2,1
56,1
57,1
52,1
35,1
109,1
144,1
118,1
31,1
38,1
19,1
5,1
5,1
149,1
1,1
46,1
47,1
19,1
4,1
50,1
121,1
142,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
61,1
61,1
39,1
63,1
17,1
50,1
66,1
67,1
69,1
69,1
65,1
71,1
109,1
73,1
106,1
32,1
102,1
37,1
23,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
120,1
114,1
149,1
149,1
117,1
41,1
119,1
120,1
121,1
124,1
63,1
59,1
102,1
126,1
6,1
139,1
151,1
137,1
151,1
139,1
140,1
123,1
150,1
143,1
34,1
145,1
149,1
149,1
151,1
78,1
75,1
76,1
77,1
78,1
79,1
80,1
89,1
82,1
83,1
84,1
85,1
78,1
74,1
94,1
97,1
90,1
91,1
92,1
78,1
94,1
95,1
96,1
97,1
98,1
130,1
131,1
90,1
77,1
92,1
135,1
146,1
76,1
18,1
44,1
47,1
147,1
66,1
41,1
6,1
7,1
8,1
10,1
109,1
140,1
12,1
150,1
14,1
13,1
14,1
5,1
145,1
19,1
20,1
35,1
61,1
59,1
57,1
48,1
108,1
33,1
8,1
29,1
30,1
41,1
57,1
139,1
145,1
14,1
64,1
34,1
17,1
57,1
17,1
5,1
42,1
33,1
44,1
45,1
46,1
70,1
48,1
54,1
50,1
50,1
54,1
53,1
128,1
139,1
110,1
25,1
58,1
59,1
21,1
61,1
63,1
49,1
14,1
4,1
66,1
70,1
71,1
69,1
111,1
71,1
109,1
12,1
103,1
57,1
101,1
118,1
103,1
99,1
105,1
106,1
107,1
108,1
8,1
114,1
111,1
114,1
105,1
114,1
38,1
129,1
19,1
118,1
119,1
120,1
121,1
122,1
101,1
123,1
0,1
126,1
152,1
128,1
143,1
137,1
137,1
138,1
139,1
140,1
141,1
122,1
143,1
24,1
14,1
5,1
113,1
53,1
99,1
100,1
114,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
119,1
113,1
114,1
115,1
115,1
117,1
19,1
119,1
120,1
74,1
75,1
75,1
97,1
78,1
79,1
80,1
86,1
82,1
83,1
84,1
85,1
76,1
76,1
88,1
89,1
90,1
91,1
92,1
78,1
94,1
81,1
96,1
97,1
98,1
131,1
91,1
133,1
135,1
135,1
130,1
76,1
64,1
1,1
31,1
52,1
4,1
121,1
4,1
7,1
8,1
1,1
109,1
11,1
12,1
13,1
139,1
15,1
16,1
58,1
18,1
43,1
66,1
21,1
7,1
7,1
24,1
68,1
26,1
27,1
28,1
66,1
30,1
31,1
25,1
33,1
34,1
7,1
30,1
37,1
68,1
39,1
40,1
41,1
17,1
118,1
1,1
24,1
46,1
47,1
48,1
50,1
121,1
121,1
136,1
53,1
52,1
110,1
56,1
57,1
58,1
66,1
60,1
66,1
63,1
63,1
42,1
121,1
66,1
67,1
68,1
17,1
138,1
63,1
69,1
55,1
86,1
75,1
77,1
79,1
96,1
76,1
80,1
83,1
84,1
76,1
76,1
84,1
88,1
89,1
90,1
91,1
94,1
131,1
94,1
95,1
96,1
97,1
83,1
99,1
100,1
101,1
58,1
58,1
104,1
120,1
106,1
107,1
108,1
109,1
55,1
111,1
112,1
113,1
114,1
115,1
115,1
117,1
118,1
119,1
120,1
23,1
50,1
123,1
122,1
63,1
137,1
25,1
26,1
130,1
78,1
90,1
133,1
134,1
135,1
137,1
151,1
121,1
139,1
140,1
141,1
63,1
143,1
34,1
14,1
146,1
148,1
5,1
59,1
151,1
143,1
17,1
1,1
31,1
121,1
4,1
121,1
6,1
7,1
8,1
9,1
9,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
63,1
149,1
66,1
21,1
7,1
7,1
24,1
25,1
5,1
27,1
63,1
3,1
30,1
31,1
32,1
33,1
34,1
145,1
121,1
37,1
36,1
44,1
5,1
17,1
14,1
5,1
14,1
37,1
6,1
62,1
48,1
52,1
50,1
51,1
137,1
53,1
4,1
55,1
56,1
57,1
58,1
59,1
60,1
121,1
62,1
65,1
64,1
65,1
66,1
35,1
65,1
3,1
21,1
6,1
44,1
73,1
107,1
100,1
149,1
102,1
58,1
106,1
106,1
106,1
107,1
108,1
109,1
110,1
33,1
104,1
113,1
114,1
115,1
115,1
117,1
72,1
119,1
107,1
121,1
68,1
123,1
122,1
36,1
126,1
127,1
51,1
140,1
136,1
137,1
138,1
15,1
139,1
141,1
142,1
66,1
15,1
145,1
149,1
150,1
151,1
74,1
75,1
76,1
77,1
87,1
79,1
96,1
81,1
80,1
83,1
84,1
84,1
74,1
76,1
88,1
89,1
90,1
91,1
92,1
78,1
94,1
95,1
96,1
133,1
83,1
130,1
78,1
131,1
133,1
97,1
135,1
146,1
148,1
0,1
25,1
67,1
66,1
52,1
17,1
6,1
7,1
25,1
35,1
9,1
11,1
12,1
13,1
14,1
34,1
16,1
17,1
33,1
113,1
20,1
21,1
22,1
22,1
64,1
25,1
26,1
28,1
9,1
29,1
30,1
40,1
32,1
33,1
24,1
35,1
36,1
2,1
117,1
103,1
117,1
117,1
42,1
72,1
9,1
58,1
123,1
47,1
52,1
49,1
50,1
52,1
35,1
53,1
54,1
110,1
69,1
57,1
58,1
59,1
60,1
60,1
68,1
63,1
64,1
65,1
66,1
116,1
70,1
69,1
105,1
71,1
72,1
73,1
107,1
100,1
102,1
102,1
103,1
104,1
120,1
106,1
109,1
108,1
109,1
55,1
111,1
108,1
105,1
114,1
19,1
113,1
117,1
118,1
104,1
105,1
121,1
123,1
123,1
123,1
118,1
126,1
127,1
126,1
19,1
53,1
137,1
138,1
139,1
149,1
141,1
142,1
143,1
34,1
34,1
149,1
150,1
151,1
148,1
75,1
79,1
77,1
78,1
88,1
83,1
81,1
82,1
83,1
84,1
82,1
148,1
87,1
88,1
89,1
90,1
91,1
74,1
93,1
94,1
95,1
96,1
97,1
83,1
132,1
131,1
78,1
133,1
77,1
135,1
146,1
86,1
64,1
21,1
56,1
64,1
54,1
17,1
6,1
7,1
32,1
109,1
25,1
11,1
12,1
13,1
145,1
13,1
106,1
17,1
139,1
19,1
66,1
21,1
23,1
23,1
19,1
25,1
39,1
37,1
48,1
50,1
30,1
19,1
32,1
33,1
34,1
35,1
31,1
104,1
39,1
38,1
41,1
41,1
42,1
19,1
45,1
21,1
46,1
37,1
48,1
49,1
50,1
42,1
52,1
54,1
54,1
100,1
21,1
47,1
58,1
59,1
23,1
61,1
63,1
63,1
64,1
49,1
66,1
34,1
63,1
69,1
34,1
121,1
99,1
106,1
99,1
100,1
101,1
102,1
103,1
105,1
120,1
152,1
107,1
108,1
109,1
57,1
55,1
114,1
113,1
104,1
99,1
116,1
31,1
118,1
107,1
99,1
121,1
123,1
123,1
123,1
31,1
137,1
28,1
151,1
129,1
71,1
137,1
109,1
139,1
149,1
141,1
142,1
143,1
34,1
35,1
99,1
150,1
151,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
76,1
83,1
84,1
85,1
84,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
3,1
78,1
132,1
133,1
134,1
135,1
146,1
148,1
45,1
45,1
19,1
3,1
52,1
32,1
6,1
4,1
32,1
9,1
25,1
11,1
140,1
13,1
63,1
16,1
5,1
16,1
47,1
43,1
20,1
21,1
22,1
29,1
45,1
30,1
26,1
27,1
48,1
71,1
30,1
31,1
32,1
57,1
13,1
35,1
36,1
70,1
41,1
39,1
40,1
41,1
103,1
118,1
44,1
45,1
46,1
33,1
48,1
49,1
121,1
50,1
125,1
53,1
54,1
55,1
1,1
57,1
58,1
59,1
60,1
121,1
64,1
63,1
64,1
47,1
66,1
62,1
36,1
2,1
70,1
71,1
43,1
73,1
99,1
100,1
101,1
102,1
108,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
104,1
113,1
114,1
115,1
115,1
38,1
118,1
104,1
120,1
5,1
142,1
124,1
124,1
45,1
58,1
141,1
137,1
19,1
137,1
139,1
103,1
32,1
129,1
141,1
142,1
143,1
144,1
145,1
5,1
150,1
136,1
76,1
75,1
87,1
77,1
78,1
79,1
80,1
82,1
90,1
83,1
84,1
84,1
87,1
87,1
88,1
94,1
80,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
146,1
78,1
132,1
133,1
134,1
135,1
146,1
148,1
25,1
1,1
2,1
3,1
49,1
3,1
10,1
17,1
8,1
9,1
10,1
11,1
12,1
13,1
45,1
15,1
16,1
121,1
18,1
19,1
20,1
21,1
22,1
23,1
45,1
25,1
0,1
9,1
27,1
29,1
30,1
31,1
32,1
33,1
34,1
17,1
36,1
37,1
38,1
5,1
41,1
36,1
42,1
118,1
44,1
45,1
46,1
47,1
10,1
49,1
50,1
29,1
6,1
141,1
54,1
55,1
56,1
33,1
58,1
59,1
60,1
66,1
65,1
3,1
36,1
25,1
66,1
65,1
68,1
69,1
70,1
56,1
118,1
106,1
99,1
100,1
101,1
102,1
58,1
104,1
105,1
104,1
107,1
108,1
58,1
55,1
111,1
104,1
113,1
114,1
115,1
115,1
117,1
118,1
119,1
120,1
66,1
46,1
122,1
46,1
35,1
126,1
127,1
122,1
129,1
42,1
51,1
58,1
149,1
58,1
66,1
47,1
143,1
35,1
35,1
17,1
141,1
151,1
77,1
75,1
76,1
77,1
78,1
130,1
82,1
78,1
80,1
83,1
75,1
86,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
77,1
82,1
89,1
98,1
146,1
93,1
132,1
133,1
134,1
74,1
146,1
83,1
41,1
27,1
30,1
5,1
4,1
5,1
6,1
7,1
8,1
28,1
25,1
11,1
12,1
60,1
14,1
15,1
14,1
35,1
45,1
19,1
20,1
29,1
22,1
23,1
118,1
8,1
118,1
45,1
28,1
4,1
30,1
31,1
100,1
33,1
34,1
35,1
36,1
2,1
41,1
64,1
41,1
40,1
63,1
3,1
65,1
25,1
46,1
47,1
10,1
121,1
49,1
71,1
61,1
152,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
63,1
29,1
64,1
53,1
121,1
3,1
68,1
65,1
37,1
51,1
43,1
11,1
107,1
100,1
118,1
102,1
103,1
112,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
99,1
114,1
115,1
38,1
41,1
117,1
119,1
120,1
35,1
123,1
123,1
147,1
3,1
126,1
127,1
123,1
17,1
136,1
51,1
138,1
139,1
140,1
51,1
121,1
143,1
144,1
9,1
149,1
41,1
53,1
24,1
24,1
2,1
3,1
4,1
64,1
6,1
7,1
8,1
9,1
56,1
11,1
12,1
13,1
13,1
144,1
16,1
17,1
18,1
19,1
66,1
21,1
66,1
7,1
24,1
3,1
33,1
27,1
28,1
7,1
3,1
41,1
32,1
57,1
13,1
35,1
24,1
37,1
40,1
31,1
41,1
41,1
42,1
40,1
13,1
40,1
46,1
47,1
48,1
50,1
50,1
49,1
50,1
53,1
49,1
18,1
56,1
57,1
58,1
59,1
66,1
60,1
36,1
63,1
64,1
37,1
66,1
62,1
68,1
69,1
70,1
71,1
72,1
73,1
36,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
33,1
112,1
113,1
114,1
115,1
115,1
117,1
5,1
119,1
120,1
66,1
122,1
49,1
123,1
31,1
126,1
127,1
138,1
149,1
137,1
137,1
126,1
139,1
140,1
126,1
151,1
143,1
144,1
145,1
149,1
150,1
136,1
86,1
75,1
75,1
77,1
87,1
84,1
96,1
81,1
86,1
83,1
84,1
85,1
98,1
78,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
130,1
96,1
97,1
98,1
130,1
93,1
93,1
133,1
98,1
135,1
146,1
148,1
76,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
85,1
83,1
84,1
85,1
76,1
78,1
88,1
133,1
90,1
91,1
92,1
93,1
94,1
81,1
96,1
97,1
98,1
130,1
74,1
90,1
133,1
97,1
135,1
146,1
148,1
16,1
25,1
62,1
5,1
49,1
3,1
6,1
7,1
8,1
9,1
21,1
11,1
12,1
145,1
25,1
144,1
34,1
7,1
18,1
19,1
20,1
63,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
45,1
34,1
36,1
2,1
26,1
38,1
38,1
41,1
42,1
19,1
1,1
25,1
46,1
28,1
48,1
52,1
50,1
49,1
52,1
53,1
12,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
62,1
64,1
65,1
140,1
67,1
68,1
11,1
63,1
122,1
72,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
99,1
114,1
39,1
38,1
117,1
19,1
119,1
120,1
121,1
53,1
123,1
123,1
38,1
126,1
127,1
136,1
129,1
136,1
151,1
138,1
139,1
140,1
141,1
23,1
143,1
144,1
145,1
129,1
40,1
124,1
74,1
75,1
76,1
77,1
78,1
79,1
96,1
82,1
78,1
83,1
74,1
85,1
86,1
87,1
88,1
90,1
91,1
92,1
131,1
94,1
95,1
93,1
97,1
98,1
130,1
78,1
85,1
133,1
134,1
135,1
146,1
148,1
36,1
1,1
2,1
3,1
4,1
5,1
6,1
66,1
8,1
9,1
25,1
12,1
12,1
13,1
14,1
16,1
14,1
5,1
64,1
19,1
20,1
21,1
61,1
61,1
125,1
10,1
26,1
60,1
28,1
29,1
60,1
62,1
32,1
64,1
45,1
16,1
24,1
37,1
28,1
154,1
64,1
14,1
42,1
100,1
25,1
9,1
46,1
64,1
125,1
50,1
50,1
154,1
51,1
68,1
52,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
64,1
73,1
64,1
14,1
66,1
70,1
68,1
69,1
70,1
69,1
60,1
73,1
60,1
137,1
138,1
123,1
15,1
126,1
127,1
151,1
129,1
151,1
123,1
138,1
139,1
149,1
141,1
142,1
143,1
144,1
35,1
129,1
150,1
151,1
36,1
60,1
62,1
121,1
4,1
121,1
6,1
121,1
32,1
25,1
9,1
11,1
12,1
58,1
14,1
15,1
16,1
121,1
64,1
19,1
20,1
21,1
66,1
22,1
24,1
45,1
129,1
32,1
48,1
29,1
5,1
99,1
60,1
18,1
145,1
145,1
36,1
70,1
3,1
40,1
40,1
41,1
149,1
39,1
52,1
38,1
123,1
47,1
28,1
50,1
29,1
3,1
63,1
1,1
54,1
55,1
69,1
57,1
58,1
59,1
60,1
66,1
24,1
64,1
64,1
65,1
66,1
70,1
64,1
69,1
70,1
71,1
72,1
139,1
60,1
137,1
53,1
123,1
63,1
126,1
127,1
53,1
129,1
151,1
137,1
138,1
58,1
140,1
141,1
142,1
137,1
144,1
16,1
149,1
150,1
151,1
73,1
32,1
101,1
102,1
58,1
69,1
119,1
106,1
60,1
108,1
109,1
143,1
143,1
112,1
101,1
42,1
60,1
73,1
100,1
118,1
119,1
11,1
131,1
75,1
78,1
77,1
131,1
79,1
80,1
82,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
80,1
98,1
98,1
130,1
131,1
132,1
133,1
134,1
135,1
146,1
74,1
0,1
1,1
2,1
141,1
4,1
7,1
3,1
61,1
7,1
1,1
25,1
11,1
12,1
13,1
7,1
144,1
15,1
6,1
18,1
39,1
20,1
21,1
61,1
23,1
65,1
127,1
124,1
27,1
63,1
50,1
151,1
31,1
32,1
57,1
145,1
145,1
121,1
31,1
3,1
65,1
17,1
62,1
140,1
43,1
44,1
1,1
61,1
63,1
27,1
65,1
3,1
17,1
52,1
53,1
49,1
73,1
56,1
57,1
58,1
61,1
60,1
61,1
64,1
4,1
62,1
65,1
60,1
67,1
68,1
48,1
70,1
144,1
72,1
73,1
121,1
122,1
123,1
53,1
125,1
126,1
127,1
141,1
149,1
138,1
137,1
138,1
139,1
149,1
141,1
142,1
143,1
144,1
145,1
149,1
150,1
6,1
99,1
100,1
73,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
33,1
104,1
113,1
114,1
115,1
115,1
39,1
118,1
104,1
113,1
76,1
88,1
76,1
77,1
78,1
79,1
96,1
89,1
82,1
83,1
84,1
85,1
86,1
86,1
88,1
89,1
76,1
91,1
92,1
132,1
94,1
130,1
82,1
97,1
98,1
130,1
131,1
90,1
130,1
79,1
135,1
146,1
148,1
64,1
1,1
2,1
51,1
4,1
121,1
6,1
66,1
8,1
9,1
10,1
11,1
12,1
14,1
14,1
14,1
45,1
10,1
18,1
19,1
66,1
21,1
22,1
66,1
24,1
10,1
26,1
34,1
28,1
29,1
30,1
31,1
32,1
57,1
34,1
44,1
36,1
37,1
43,1
65,1
64,1
43,1
149,1
43,1
44,1
127,1
61,1
63,1
27,1
49,1
49,1
52,1
49,1
53,1
54,1
110,1
56,1
57,1
58,1
59,1
61,1
61,1
69,1
61,1
64,1
62,1
61,1
3,1
68,1
2,1
70,1
71,1
9,1
73,1
121,1
122,1
123,1
124,1
27,1
126,1
127,1
138,1
129,1
136,1
136,1
138,1
139,1
140,1
141,1
142,1
106,1
144,1
35,1
149,1
150,1
122,1
107,1
32,1
101,1
102,1
58,1
104,1
105,1
106,1
107,1
108,1
109,1
73,1
57,1
112,1
105,1
114,1
115,1
115,1
115,1
118,1
119,1
120,1
74,1
88,1
90,1
77,1
78,1
79,1
82,1
89,1
74,1
83,1
88,1
88,1
86,1
87,1
84,1
89,1
90,1
91,1
92,1
93,1
94,1
77,1
82,1
97,1
98,1
130,1
90,1
132,1
74,1
134,1
135,1
88,1
82,1
60,1
67,1
27,1
100,1
152,1
102,1
139,1
139,1
100,1
63,1
123,1
126,1
129,1
141,1
18,1
152,1
63,1
64,1
115,1
17,1
118,1
152,1
145,1
152,1
36,1
57,1
118,1
24,1
126,1
46,1
140,1
18,1
100,1
57,1
64,1
109,1
100,1
151,1
69,1
19,1
100,1
19,1
39,1
71,1
100,1
100,1
100,1
100,1
14,1
56,1
18,1
141,1
58,1
147,1
99,1
26,1
129,1
28,1
43,1
124,1
72,1
100,1
99,1
100,1
136,1
57,1
69,1
147,1
11,1
39,1
107,1
60,1
121,1
57,1
55,1
58,1
19,1
103,1
124,1
104,1
47,1
147,1
126,1
19,1
101,1
8,1
42,1
54,1
5,1
10,1
151,1
141,1
141,1
100,1
16,1
57,1
100,1
124,1
126,1
137,1
36,1
99,1
140,1
124,1
117,1
110,1
100,1
39,1
19,1
119,1
149,1
118,1
149,1
19,1
21,1
19,1
4,1
65,1
132,1
76,1
83,1
98,1
83,1
90,1
132,1
98,1
94,1
132,1
94,1
76,1
135,1
76,1
12,1
12,1
83,1
76,1
79,1
79,1
90,1
76,1
76,1
88,1
97,1
97,1
79,1
130,1
126,1
148,1
90,1
77,1
98,1
0,1
21,1
34,1
3,1
50,1
63,1
6,1
7,1
8,1
9,1
25,1
11,1
11,1
13,1
14,1
14,1
16,1
29,1
18,1
19,1
3,1
21,1
23,1
103,1
45,1
45,1
115,1
0,1
63,1
46,1
30,1
31,1
32,1
57,1
34,1
5,1
36,1
2,1
62,1
31,1
40,1
40,1
114,1
16,1
27,1
9,1
122,1
47,1
48,1
54,1
49,1
122,1
124,1
46,1
151,1
55,1
69,1
57,1
58,1
59,1
60,1
60,1
108,1
63,1
64,1
13,1
20,1
62,1
68,1
56,1
3,1
121,1
26,1
73,1
121,1
126,1
28,1
99,1
100,1
101,1
101,1
103,1
48,1
1,1
8,1
6,1
111,1
48,1
105,1
138,1
121,1
17,1
140,1
123,1
142,1
106,1
18,1
14,1
149,1
150,1
138,1
6,1
105,1
101,1
107,1
108,1
58,1
7,1
111,1
99,1
69,1
143,1
115,1
139,1
67,1
62,1
68,1
68,1
90,1
75,1
77,1
90,1
87,1
88,1
82,1
77,1
32,1
83,1
84,1
97,1
75,1
77,1
88,1
89,1
90,1
74,1
92,1
78,1
81,1
130,1
96,1
94,1
80,1
130,1
131,1
77,1
133,1
81,1
135,1
146,1
87,1
65,1
14,1
16,1
31,1
4,1
121,1
29,1
7,1
32,1
29,1
10,1
11,1
12,1
13,1
51,1
3,1
5,1
121,1
47,1
16,1
66,1
43,1
66,1
66,1
41,1
25,1
26,1
27,1
25,1
121,1
66,1
31,1
32,1
8,1
21,1
35,1
29,1
40,1
17,1
40,1
3,1
41,1
140,1
66,1
44,1
45,1
142,1
47,1
48,1
7,1
49,1
121,1
51,1
141,1
53,1
112,1
56,1
57,1
109,1
59,1
61,1
61,1
3,1
